target,model,seed,train_size,rmse,mae,r2,best_params,file
A2a,xgboost_gnn_filtered,123,0.0029,1.2073772900361244,0.9894352231626435,-0.08925138622729412,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-123_size-0.0029.txt
A2a,xgboost_gnn_filtered,123,0.0057,1.262067671956043,1.0242758939397616,-0.19016561909456753,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-123_size-0.0057.txt
A2a,xgboost_gnn_filtered,123,0.0143,1.2056592027913031,0.9725211201690314,-0.08615360160754437,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-123_size-0.0143.txt
A2a,xgboost_gnn_filtered,123,0.0286,1.1557809132971115,0.942622237149186,0.0018561112379164024,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-123_size-0.0286.txt
A2a,xgboost_gnn_filtered,123,0.1428,1.0131662453009642,0.8160753135418328,0.23298555945816923,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300}",xgboost_gnn_filtered_seed-123_size-0.1428.txt
A2a,xgboost_gnn_filtered,123,full,0.5766479952683642,0.30964494962391886,0.7515358763370508,"{'learning_rate': 0.1, 'max_depth': 8, 'n_estimators': 300}",xgboost_gnn_filtered_seed-123_size-full.txt
A2a,xgboost_gnn_filtered,2137,0.0028,1.3475517653314122,1.0872702807697872,-0.18170391498091698,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-2137_size-0.0028.txt
A2a,xgboost_gnn_filtered,2137,0.0055,1.5296651188741477,1.2328290898840684,-0.5226864629561403,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-2137_size-0.0055.txt
A2a,xgboost_gnn_filtered,2137,0.0138,1.2233905288405933,0.9974291242299889,0.026024600523957053,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-2137_size-0.0138.txt
A2a,xgboost_gnn_filtered,2137,0.0275,1.2366838845853863,0.9758008685638522,0.004743179151399102,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300}",xgboost_gnn_filtered_seed-2137_size-0.0275.txt
A2a,xgboost_gnn_filtered,2137,0.1376,1.083132022783857,0.8730698117127129,0.23655008413444634,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300}",xgboost_gnn_filtered_seed-2137_size-0.1376.txt
A2a,xgboost_gnn_filtered,2137,full,0.9859137554490265,0.7792722048099453,0.3674489054650951,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300}",xgboost_gnn_filtered_seed-2137_size-full.txt
A2a,xgboost_gnn_filtered,42,0.0029,1.2226565458581249,1.0071368923678308,-0.024326108693539128,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-42_size-0.0029.txt
A2a,xgboost_gnn_filtered,42,0.0057,1.2647574972059956,1.0194914264730643,-0.09608393578188079,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-42_size-0.0057.txt
A2a,xgboost_gnn_filtered,42,0.0143,1.1875979656222855,0.9856764531975516,0.03357495161180557,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-42_size-0.0143.txt
A2a,xgboost_gnn_filtered,42,0.0286,1.1091523627572837,0.8894643015073244,0.157030803300376,"{'learning_rate': 0.01, 'max_depth': 4, 'n_estimators': 300}",xgboost_gnn_filtered_seed-42_size-0.0286.txt
A2a,xgboost_gnn_filtered,42,0.1428,1.0784893314195072,0.8581235270254658,0.2029950944196357,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 100}",xgboost_gnn_filtered_seed-42_size-0.1428.txt
A2a,xgboost_gnn_filtered,42,full,0.9627773726625453,0.7638588092514492,0.36484307493551205,"{'learning_rate': 0.1, 'max_depth': 4, 'n_estimators': 300}",xgboost_gnn_filtered_seed-42_size-full.txt
